Aiquile
3002
-18.203335
-65.178055
 2255
1943 10 - 2004  4
 18262  13570   74.3
---------------------------
Julday  Year Mo Da Param=13
2437483 1961  7  2    0.000
2437484 1961  7  3    0.000
2437485 1961  7  4    0.000
2437486 1961  7  5    8.000
2437487 1961  7  6    8.000
2437488 1961  7  7    3.000
2437489 1961  7  8    8.000
2437490 1961  7  9    3.000
2437491 1961  7 10    0.000
2437492 1961  7 11    0.000
2437493 1961  7 12    0.000
2437494 1961  7 13    0.000
2437495 1961  7 14    0.000
2437496 1961  7 15    0.000
2437497 1961  7 16    0.000
2437498 1961  7 17    0.000
2437499 1961  7 18    0.000
2437500 1961  7 19    0.000
2437501 1961  7 20    0.000
2437502 1961  7 21    0.000
2437503 1961  7 22    3.000
2437504 1961  7 23    8.000
2437505 1961  7 24    8.000
2437506 1961  7 25    0.000
2437507 1961  7 26    0.000
2437508 1961  7 27    3.000
2437509 1961  7 28    3.000
2437510 1961  7 29    0.000
2437511 1961  7 30    0.000
2437512 1961  7 31    0.000
2437513 1961  8  1    6.000
2437514 1961  8  2    0.000
2437515 1961  8  3    0.000
2437516 1961  8  4    0.000
2437517 1961  8  5    0.000
2437518 1961  8  6    0.000
2437519 1961  8  7    0.000
2437520 1961  8  8    8.000
2437521 1961  8  9    3.000
2437522 1961  8 10    0.000
2437523 1961  8 11    0.000
2437524 1961  8 12    6.000
2437525 1961  8 13    0.000
2437526 1961  8 14    0.000
2437527 1961  8 15    0.000
2437528 1961  8 16    0.000
2437529 1961  8 17    3.000
2437530 1961  8 18    8.000
2437531 1961  8 19    0.000
2437532 1961  8 20    8.000
2437533 1961  8 21    3.000
2437534 1961  8 22    0.000
2437535 1961  8 23    0.000
2437536 1961  8 24    3.000
2437537 1961  8 25    6.000
2437538 1961  8 26    6.000
2437539 1961  8 27    0.000
2437540 1961  8 28    3.000
2437541 1961  8 29    0.000
2437542 1961  8 30    0.000
2437543 1961  8 31    0.000
2437544 1961  9  1    0.000
2437545 1961  9  2    0.000
2437546 1961  9  3    0.000
2437547 1961  9  4    0.000
2437548 1961  9  5    0.000
2437549 1961  9  6    0.000
2437550 1961  9  7    0.000
2437551 1961  9  8    8.000
2437552 1961  9  9    0.000
2437553 1961  9 10    0.000
2437554 1961  9 11    0.000
2437555 1961  9 12    0.000
2437556 1961  9 13    0.000
2437557 1961  9 14    0.000
2437558 1961  9 15    8.000
2437559 1961  9 16    0.000
2437560 1961  9 17    0.000
2437561 1961  9 18    3.000
2437562 1961  9 19    0.000
2437563 1961  9 20    0.000
2437564 1961  9 21    0.000
2437565 1961  9 22    0.000
2437566 1961  9 23    0.000
2437567 1961  9 24    3.000
2437568 1961  9 25    0.000
2437569 1961  9 26    3.000
2437570 1961  9 27    8.000
2437571 1961  9 28    8.000
2437572 1961  9 29    0.000
2437573 1961  9 30    0.000
2437574 1961 10  1    0.000
2437575 1961 10  2    0.000
2437576 1961 10  3    0.000
2437577 1961 10  4    0.000
2437578 1961 10  5    0.000
2437579 1961 10  6    0.000
2437580 1961 10  7    8.000
2437581 1961 10  8    0.000
2437582 1961 10  9    0.000
2437583 1961 10 10    0.000
2437584 1961 10 11    0.000
2437585 1961 10 12    0.000
2437586 1961 10 13    0.000
2437587 1961 10 14    3.000
2437588 1961 10 15    3.000
2437589 1961 10 16    6.000
2437590 1961 10 17    0.000
2437591 1961 10 18    0.000
2437592 1961 10 19    3.000
2437593 1961 10 20    3.000
2437594 1961 10 21    8.000
2437595 1961 10 22    0.000
2437596 1961 10 23    8.000
2437597 1961 10 24    0.000
2437598 1961 10 25    0.000
2437599 1961 10 26    8.000
2437600 1961 10 27    6.000
2437601 1961 10 28    3.000
2437602 1961 10 29    6.000
2437603 1961 10 30    6.000
2437604 1961 10 31    6.000
2437605 1961 11  1    3.000
2437606 1961 11  2    0.000
2437607 1961 11  3    0.000
2437608 1961 11  4    0.000
2437609 1961 11  5    3.000
2437610 1961 11  6    0.000
2437611 1961 11  7    0.000
2437612 1961 11  8    8.000
2437613 1961 11  9    3.000
2437614 1961 11 10    6.000
2437615 1961 11 11    8.000
2437616 1961 11 12    8.000
2437617 1961 11 13    8.000
2437618 1961 11 14    6.000
2437619 1961 11 15    0.000
2437620 1961 11 16    0.000
2437621 1961 11 17    0.000
2437622 1961 11 18    0.000
2437623 1961 11 19    3.000
2437624 1961 11 20    6.000
2437625 1961 11 21    0.000
2437626 1961 11 22    6.000
2437627 1961 11 23    0.000
2437628 1961 11 24    0.000
2437629 1961 11 25    6.000
2437630 1961 11 26    8.000
2437631 1961 11 27    3.000
2437632 1961 11 28    3.000
2437633 1961 11 29    0.000
2437634 1961 11 30    0.000
2437635 1961 12  1    3.000
2437636 1961 12  2    8.000
2437637 1961 12  3    0.000
2437638 1961 12  4    0.000
2437639 1961 12  5    0.000
2437640 1961 12  6    3.000
2437641 1961 12  7    0.000
2437642 1961 12  8    8.000
2437643 1961 12  9    8.000
2437644 1961 12 10    3.000
2437645 1961 12 11    6.000
2437646 1961 12 12    6.000
2437647 1961 12 13    6.000
2437648 1961 12 14    6.000
2437649 1961 12 15    3.000
2437650 1961 12 16    8.000
2437651 1961 12 17    0.000
2437652 1961 12 18    0.000
2437653 1961 12 19    0.000
2437654 1961 12 20    0.000
2437655 1961 12 21    8.000
2437656 1961 12 22    0.000
2437657 1961 12 23    0.000
2437658 1961 12 24    3.000
2437659 1961 12 25    8.000
2437660 1961 12 26    3.000
2437661 1961 12 27    6.000
2437662 1961 12 28    0.000
2437663 1961 12 29    8.000
2437664 1961 12 30    0.000
2437665 1961 12 31    3.000
2437666 1962  1  1    8.000
2437667 1962  1  2    3.000
2437668 1962  1  3    8.000
2437669 1962  1  4    0.000
2437670 1962  1  5    0.000
2437671 1962  1  6    6.000
2437672 1962  1  7    0.000
2437673 1962  1  8    6.000
2437674 1962  1  9    6.000
2437675 1962  1 10    3.000
2437676 1962  1 11    0.000
2437677 1962  1 12    0.000
2437678 1962  1 13    3.000
2437679 1962  1 14    8.000
2437680 1962  1 15    8.000
2437681 1962  1 16    6.000
2437682 1962  1 17    0.000
2437683 1962  1 18    0.000
2437684 1962  1 19    3.000
2437685 1962  1 20    3.000
2437686 1962  1 21    0.000
2437687 1962  1 22    0.000
2437688 1962  1 23    3.000
2437689 1962  1 24    3.000
2437690 1962  1 25    8.000
2437691 1962  1 26    6.000
2437692 1962  1 27    0.000
2437693 1962  1 28    3.000
2437694 1962  1 29    6.000
2437695 1962  1 30    3.000
2437696 1962  1 31    6.000
2437697 1962  2  1    3.000
2437698 1962  2  2    8.000
2437699 1962  2  3    6.000
2437700 1962  2  4    6.000
2437701 1962  2  5    0.000
2437702 1962  2  6    6.000
2437703 1962  2  7    3.000
2437704 1962  2  8    0.000
2437705 1962  2  9    8.000
2437706 1962  2 10    3.000
2437707 1962  2 11    6.000
2437708 1962  2 12    0.000
2437709 1962  2 13    0.000
2437710 1962  2 14    0.000
2437711 1962  2 15    0.000
2437712 1962  2 16    3.000
2437713 1962  2 17    6.000
2437714 1962  2 18    3.000
2437715 1962  2 19    3.000
2437716 1962  2 20    0.000
2437717 1962  2 21    0.000
2437718 1962  2 22    0.000
2437719 1962  2 23    0.000
2437720 1962  2 24    3.000
2437721 1962  2 25    6.000
2437722 1962  2 26    3.000
2437723 1962  2 27    0.000
2437724 1962  2 28    0.000
2437725 1962  3  1    3.000
2437726 1962  3  2    0.000
2437727 1962  3  3    0.000
2437728 1962  3  4    0.000
2437729 1962  3  5    3.000
2437730 1962  3  6    6.000
2437731 1962  3  7    8.000
2437732 1962  3  8    8.000
2437733 1962  3  9    3.000
2437734 1962  3 10    8.000
2437735 1962  3 11    3.000
2437736 1962  3 12    0.000
2437737 1962  3 13    8.000
2437738 1962  3 14    3.000
2437739 1962  3 15    0.000
2437740 1962  3 16    0.000
2437741 1962  3 17    0.000
2437742 1962  3 18    8.000
2437743 1962  3 19    3.000
2437744 1962  3 20    0.000
2437745 1962  3 21    3.000
2437746 1962  3 22    8.000
2437747 1962  3 23    0.000
2437748 1962  3 24    0.000
2437749 1962  3 25    3.000
2437750 1962  3 26    0.000
2437751 1962  3 27    0.000
2437752 1962  3 28    3.000
2437753 1962  3 29    8.000
2437754 1962  3 30    6.000
2437755 1962  3 31    3.000
2437756 1962  4  1    8.000
2437757 1962  4  2    8.000
2437758 1962  4  3    0.000
2437759 1962  4  4    0.000
2437760 1962  4  5    0.000
2437761 1962  4  6    3.000
2437762 1962  4  7    0.000
2437763 1962  4  8    0.000
2437764 1962  4  9    0.000
2437765 1962  4 10    6.000
2437766 1962  4 11    0.000
2437767 1962  4 12    0.000
2437768 1962  4 13    0.000
2437769 1962  4 14    6.000
2437770 1962  4 15    3.000
2437771 1962  4 16    8.000
2437772 1962  4 17    6.000
2437773 1962  4 18    0.000
2437774 1962  4 19    0.000
2437775 1962  4 20    0.000
2437776 1962  4 21    0.000
2437777 1962  4 22    0.000
2437778 1962  4 23    0.000
2437779 1962  4 24    0.000
2437780 1962  4 25    3.000
2437781 1962  4 26    0.000
2437782 1962  4 27    6.000
2437783 1962  4 28    0.000
2437784 1962  4 29    0.000
2437785 1962  4 30    0.000
2437786 1962  5  1    6.000
2437787 1962  5  2    8.000
2437788 1962  5  3    0.000
2437789 1962  5  4    0.000
2437790 1962  5  5    0.000
2437791 1962  5  6    0.000
2437792 1962  5  7    0.000
2437793 1962  5  8    0.000
2437794 1962  5  9    6.000
2437795 1962  5 10    0.000
2437796 1962  5 11    6.000
2437797 1962  5 12    6.000
2437798 1962  5 13    0.000
2437799 1962  5 14    0.000
2437800 1962  5 15    0.000
2437801 1962  5 16    0.000
2437802 1962  5 17    0.000
2437803 1962  5 18    0.000
2437804 1962  5 19    0.000
2437805 1962  5 20    0.000
2437806 1962  5 21    0.000
2437807 1962  5 22    0.000
2437808 1962  5 23    0.000
2437809 1962  5 24    6.000
2437810 1962  5 25    3.000
2437811 1962  5 26    0.000
2437812 1962  5 27    0.000
2437813 1962  5 28    0.000
2437814 1962  5 29    0.000
2437815 1962  5 30    6.000
2437816 1962  5 31    6.000
2437817 1962  6  1    0.000
2437818 1962  6  2    0.000
2437819 1962  6  3    6.000
2437820 1962  6  4    0.000
2437821 1962  6  5    0.000
2437822 1962  6  6    0.000
2437823 1962  6  7    0.000
2437824 1962  6  8    0.000
2437825 1962  6  9    3.000
2437826 1962  6 10    0.000
2437827 1962  6 11    0.000
2437828 1962  6 12    0.000
2437829 1962  6 13    0.000
2437830 1962  6 14    0.000
2437831 1962  6 15    0.000
2437832 1962  6 16    0.000
2437833 1962  6 17    0.000
2437834 1962  6 18    0.000
2437835 1962  6 19    0.000
2437836 1962  6 20    0.000
2437837 1962  6 21    0.000
2437838 1962  6 22    0.000
2437839 1962  6 23    0.000
2437840 1962  6 24    0.000
2437841 1962  6 25    0.000
2437842 1962  6 26    0.000
2437843 1962  6 27    0.000
2437844 1962  6 28    0.000
2437845 1962  6 29    0.000
2437846 1962  6 30    0.000
2437847 1962  7  1    6.000
2437848 1962  7  2    0.000
2437849 1962  7  3    0.000
2437850 1962  7  4    6.000
2437851 1962  7  5    6.000
2437852 1962  7  6    6.000
2437853 1962  7  7    0.000
2437854 1962  7  8    0.000
2437855 1962  7  9    0.000
2437856 1962  7 10    0.000
2437857 1962  7 11    0.000
2437858 1962  7 12    0.000
2437859 1962  7 13    0.000
2437860 1962  7 14    0.000
2437861 1962  7 15    0.000
2437862 1962  7 16    0.000
2437863 1962  7 17    0.000
2437864 1962  7 18    0.000
2437865 1962  7 19    0.000
2437866 1962  7 20    0.000
2437867 1962  7 21    0.000
2437868 1962  7 22    6.000
2437869 1962  7 23    6.000
2437870 1962  7 24    6.000
2437871 1962  7 25    6.000
2437872 1962  7 26    0.000
2437873 1962  7 27    3.000
2437874 1962  7 28    3.000
2437875 1962  7 29    0.000
2437876 1962  7 30    0.000
2437877 1962  7 31    0.000
2437878 1962  8  1    0.000
2437879 1962  8  2    0.000
2437880 1962  8  3    0.000
2437881 1962  8  4    0.000
2437882 1962  8  5    0.000
2437883 1962  8  6    0.000
2437884 1962  8  7    0.000
2437885 1962  8  8    0.000
2437886 1962  8  9    0.000
2437887 1962  8 10    0.000
2437888 1962  8 11    0.000
2437889 1962  8 12    0.000
2437890 1962  8 13    3.000
2437891 1962  8 14    0.000
2437892 1962  8 15    0.000
2437893 1962  8 16    0.000
2437894 1962  8 17    3.000
2437895 1962  8 18    0.000
2437896 1962  8 19    0.000
2437897 1962  8 20    0.000
2437898 1962  8 21    0.000
2437899 1962  8 22    0.000
2437900 1962  8 23    0.000
2437901 1962  8 24    0.000
2437902 1962  8 25    6.000
2437903 1962  8 26    0.000
2437904 1962  8 27    0.000
2437905 1962  8 28    0.000
2437906 1962  8 29    0.000
2437907 1962  8 30    6.000
2437908 1962  8 31    0.000
2437909 1962  9  1    3.000
2437910 1962  9  2    6.000
2437911 1962  9  3    0.000
2437912 1962  9  4    0.000
2437913 1962  9  5    0.000
2437914 1962  9  6    6.000
2437915 1962  9  7    0.000
2437916 1962  9  8    3.000
2437917 1962  9  9    0.000
2437918 1962  9 10    0.000
2437919 1962  9 11    0.000
2437920 1962  9 12    0.000
2437921 1962  9 13    0.000
2437922 1962  9 14    0.000
2437923 1962  9 15    0.000
2437924 1962  9 16    0.000
2437925 1962  9 17    3.000
2437926 1962  9 18    0.000
2437927 1962  9 19    0.000
2437928 1962  9 20    0.000
2437929 1962  9 21    3.000
2437930 1962  9 22    0.000
2437931 1962  9 23    0.000
2437932 1962  9 24    0.000
2437933 1962  9 25    0.000
2437934 1962  9 26    0.000
2437935 1962  9 27    0.000
2437936 1962  9 28    0.000
2437937 1962  9 29    6.000
2437938 1962  9 30    0.000
2437939 1962 10  1    0.000
2437940 1962 10  2    0.000
2437941 1962 10  3    0.000
2437942 1962 10  4    0.000
2437943 1962 10  5    0.000
2437944 1962 10  6    0.000
2437945 1962 10  7    0.000
2437946 1962 10  8    3.000
2437947 1962 10  9    0.000
2437948 1962 10 10    0.000
2437949 1962 10 11    0.000
2437950 1962 10 12    0.000
2437951 1962 10 13    0.000
2437952 1962 10 14    0.000
2437953 1962 10 15    0.000
2437954 1962 10 16    3.000
2437955 1962 10 17    0.000
2437956 1962 10 18    0.000
2437957 1962 10 19    0.000
2437958 1962 10 20    0.000
2437959 1962 10 21    0.000
2437960 1962 10 22    0.000
2437961 1962 10 23    0.000
2437962 1962 10 24    0.000
2437963 1962 10 25    0.000
2437964 1962 10 26    0.000
2437965 1962 10 27    6.000
2437966 1962 10 28    3.000
2437967 1962 10 29    0.000
2437968 1962 10 30    0.000
2437969 1962 10 31    0.000
2437970 1962 11  1    0.000
2437971 1962 11  2    0.000
2437972 1962 11  3    0.000
2437973 1962 11  4    0.000
2437974 1962 11  5    0.000
2437975 1962 11  6    3.000
2437976 1962 11  7    6.000
2437977 1962 11  8    6.000
2437978 1962 11  9    0.000
2437979 1962 11 10    0.000
2437980 1962 11 11    0.000
2437981 1962 11 12    0.000
2437982 1962 11 13    3.000
2437983 1962 11 14    0.000
2437984 1962 11 15    0.000
2437985 1962 11 16    3.000
2437986 1962 11 17    0.000
2437987 1962 11 18    0.000
2437988 1962 11 19    0.000
2437989 1962 11 20    0.000
2437990 1962 11 21    0.000
2437991 1962 11 22    0.000
2437992 1962 11 23    0.000
2437993 1962 11 24    0.000
2437994 1962 11 25    6.000
2437995 1962 11 26    0.000
2437996 1962 11 27    0.000
2437997 1962 11 28    0.000
2437998 1962 11 29    0.000
2437999 1962 11 30    0.000
2438000 1962 12  1    0.000
2438001 1962 12  2    0.000
2438002 1962 12  3    0.000
2438003 1962 12  4    8.000
2438004 1962 12  5    6.000
2438005 1962 12  6    8.000
2438006 1962 12  7    6.000
2438007 1962 12  8    0.000
2438008 1962 12  9    8.000
2438009 1962 12 10    3.000
2438010 1962 12 11    6.000
2438011 1962 12 12    8.000
2438012 1962 12 13    8.000
2438013 1962 12 14    3.000
2438014 1962 12 15    0.000
2438015 1962 12 16    3.000
2438016 1962 12 17    8.000
2438017 1962 12 18    3.000
2438018 1962 12 19    3.000
2438019 1962 12 20    3.000
2438020 1962 12 21    6.000
2438021 1962 12 22    8.000
2438022 1962 12 23    3.000
2438023 1962 12 24    3.000
2438024 1962 12 25    0.000
2438025 1962 12 26    0.000
2438026 1962 12 27    8.000
2438027 1962 12 28    0.000
2438028 1962 12 29    0.000
2438029 1962 12 30    0.000
2438030 1962 12 31    0.000
2438031 1963  1  1    0.000
2438032 1963  1  2    0.000
2438033 1963  1  3    0.000
2438034 1963  1  4    0.000
2438035 1963  1  5    0.000
2438036 1963  1  6    0.000
2438037 1963  1  7    6.000
2438038 1963  1  8    0.000
2438039 1963  1  9    0.000
2438040 1963  1 10    6.000
2438041 1963  1 11    3.000
2438042 1963  1 12    6.000
2438043 1963  1 13    6.000
2438044 1963  1 14    0.000
2438045 1963  1 15    0.000
2438046 1963  1 16    3.000
2438047 1963  1 17    6.000
2438048 1963  1 18    8.000
2438049 1963  1 19    3.000
2438050 1963  1 20    0.000
2438051 1963  1 21    0.000
2438052 1963  1 22    0.000
2438053 1963  1 23    0.000
2438054 1963  1 24    0.000
2438055 1963  1 25    0.000
2438056 1963  1 26    0.000
2438057 1963  1 27    0.000
2438058 1963  1 28    6.000
2438059 1963  1 29    8.000
2438060 1963  1 30    8.000
2438061 1963  1 31    0.000
2438062 1963  2  1    0.000
2438063 1963  2  2    6.000
2438064 1963  2  3    3.000
2438065 1963  2  4    0.000
2438066 1963  2  5    0.000
2438067 1963  2  6    0.000
2438068 1963  2  7    3.000
2438069 1963  2  8    0.000
2438070 1963  2  9    6.000
2438071 1963  2 10    0.000
2438072 1963  2 11    6.000
2438073 1963  2 12    6.000
2438074 1963  2 13    0.000
2438075 1963  2 14    6.000
2438076 1963  2 15    8.000
2438077 1963  2 16    6.000
2438078 1963  2 17    0.000
2438079 1963  2 18    3.000
2438080 1963  2 19    0.000
2438081 1963  2 20    6.000
2438082 1963  2 21    3.000
2438083 1963  2 22    6.000
2438084 1963  2 23    6.000
2438085 1963  2 24    3.000
2438086 1963  2 25    0.000
2438087 1963  2 26    0.000
2438088 1963  2 27    0.000
2438089 1963  2 28    0.000
2438090 1963  3  1    0.000
2438091 1963  3  2    3.000
2438092 1963  3  3    0.000
2438093 1963  3  4    0.000
2438094 1963  3  5    0.000
2438095 1963  3  6    0.000
2438096 1963  3  7    6.000
2438097 1963  3  8    3.000
2438098 1963  3  9    0.000
2438099 1963  3 10    0.000
2438100 1963  3 11    0.000
2438101 1963  3 12    3.000
2438102 1963  3 13    0.000
2438103 1963  3 14    0.000
2438104 1963  3 15    0.000
2438105 1963  3 16    0.000
2438106 1963  3 17    0.000
2438107 1963  3 18    0.000
2438108 1963  3 19    6.000
2438109 1963  3 20    0.000
2438110 1963  3 21    6.000
2438111 1963  3 22    6.000
2438112 1963  3 23    0.000
2438113 1963  3 24    0.000
2438114 1963  3 25    3.000
2438115 1963  3 26    3.000
2438116 1963  3 27    6.000
2438117 1963  3 28    6.000
2438118 1963  3 29    6.000
2438119 1963  3 30    6.000
2438120 1963  3 31    0.000
2438121 1963  4  1    3.000
2438122 1963  4  2    0.000
2438123 1963  4  3    0.000
2438124 1963  4  4    0.000
2438125 1963  4  5    6.000
2438126 1963  4  6    0.000
2438127 1963  4  7    3.000
2438128 1963  4  8    3.000
2438129 1963  4  9    8.000
2438130 1963  4 10    3.000
2438131 1963  4 11    0.000
2438132 1963  4 12    0.000
2438133 1963  4 13    0.000
2438134 1963  4 14    0.000
2438135 1963  4 15    0.000
2438136 1963  4 16    8.000
2438137 1963  4 17    0.000
2438138 1963  4 18    6.000
2438139 1963  4 19    6.000
2438140 1963  4 20    0.000
2438141 1963  4 21    0.000
2438142 1963  4 22    0.000
2438143 1963  4 23    0.000
2438144 1963  4 24    0.000
2438145 1963  4 25    6.000
2438146 1963  4 26    0.000
2438147 1963  4 27    0.000
2438148 1963  4 28    0.000
2438149 1963  4 29    0.000
2438150 1963  4 30    0.000
2438151 1963  5  1    0.000
2438152 1963  5  2    0.000
2438153 1963  5  3    6.000
2438154 1963  5  4    0.000
2438155 1963  5  5    0.000
2438156 1963  5  6    0.000
2438157 1963  5  7    0.000
2438158 1963  5  8    0.000
2438159 1963  5  9    0.000
2438160 1963  5 10    0.000
2438161 1963  5 11    0.000
2438162 1963  5 12    3.000
2438163 1963  5 13    3.000
2438164 1963  5 14    0.000
2438165 1963  5 15    6.000
2438166 1963  5 16    0.000
2438167 1963  5 17    6.000
2438168 1963  5 18    6.000
2438169 1963  5 19    0.000
2438170 1963  5 20    0.000
2438171 1963  5 21    0.000
2438172 1963  5 22    0.000
2438173 1963  5 23    0.000
2438174 1963  5 24    6.000
2438175 1963  5 25    3.000
2438176 1963  5 26    3.000
2438177 1963  5 27    0.000
2438178 1963  5 28    0.000
2438179 1963  5 29    6.000
2438180 1963  5 30    3.000
2438181 1963  5 31    3.000
2438182 1963  6  1    6.000
2438183 1963  6  2    6.000
2438184 1963  6  3    3.000
2438185 1963  6  4    0.000
2438186 1963  6  5    0.000
2438187 1963  6  6    0.000
2438188 1963  6  7    0.000
2438189 1963  6  8    0.000
2438190 1963  6  9    0.000
2438191 1963  6 10    0.000
2438192 1963  6 11    0.000
2438193 1963  6 12    3.000
2438194 1963  6 13    3.000
2438195 1963  6 14    0.000
2438196 1963  6 15    0.000
2438197 1963  6 16    0.000
2438198 1963  6 17    6.000
2438199 1963  6 18    0.000
2438200 1963  6 19    0.000
2438201 1963  6 20    0.000
2438202 1963  6 21    6.000
2438203 1963  6 22    0.000
2438204 1963  6 23    0.000
2438205 1963  6 24    0.000
2438206 1963  6 25    0.000
2438207 1963  6 26    0.000
2438208 1963  6 27    0.000
2438209 1963  6 28    0.000
2438210 1963  6 29    0.000
2438211 1963  6 30    0.000
2438212 1963  7  1    0.000
2438213 1963  7  2    0.000
2438214 1963  7  3    0.000
2438215 1963  7  4    0.000
2438216 1963  7  5    0.000
2438217 1963  7  6    0.000
2438218 1963  7  7    0.000
2438219 1963  7  8    0.000
